step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
249,CASH_OUT,204359.95,C494354405,0.0,0.0,C1541743053,5195366.09,5399726.05,0,0
256,CASH_OUT,44376.35,C648683852,0.0,0.0,C379853554,253161.39,297537.75,0,0
538,CASH_OUT,37436.78,C434098204,37436.78,0.0,C671296081,0.0,37436.78,1,0
331,CASH_OUT,180381.35,C940835088,60652.0,0.0,C420470281,95871.89,276253.24,0,0
376,CASH_OUT,156402.0,C641255306,0.0,0.0,C525914771,494304.6,650706.59,0,0
397,CASH_OUT,270935.46,C1036456294,0.0,0.0,C1145951807,816237.27,1087172.73,0,0
355,TRANSFER,47458.17,C1647277920,0.0,0.0,C508252990,820917.91,868376.09,0,0
377,CASH_OUT,66023.46,C478769032,118762.0,52738.54,C518800753,919413.15,985436.61,0,0
212,CASH_OUT,93536.5,C447816174,9054.07,0.0,C2071417987,366897.29,460433.8,0,0
95,TRANSFER,280347.23,C1308354615,0.0,0.0,C2027497664,1256383.36,1536730.59,0,0
254,CASH_OUT,140915.53,C1481556769,0.0,0.0,C562519895,749014.65,849781.76,0,0
634,TRANSFER,26153.82,C1763793632,26153.82,0.0,C1611752752,0.0,0.0,1,0
280,CASH_OUT,383884.5,C1517605057,0.0,0.0,C1528815660,1240139.09,1624023.58,0,0
500,CASH_OUT,124840.12,C1828917944,0.0,0.0,C204201990,1341693.06,1466533.18,0,0
255,CASH_OUT,56450.74,C2060933572,0.0,0.0,C1991073863,1694748.47,1751199.22,0,0
237,TRANSFER,2714231.18,C791883759,0.0,0.0,C881979314,5763790.47,8478021.65,0,0
179,TRANSFER,1051590.49,C1878998709,0.0,0.0,C1698458327,1153463.95,2205054.44,0,0
156,CASH_OUT,44251.53,C1862351602,28949.53,0.0,C1915817790,10587409.13,10631660.66,0,0
46,CASH_OUT,91206.69,C360058747,0.0,0.0,C310997957,438361.41,529568.1,0,0
354,CASH_OUT,120281.75,C1320310740,0.0,0.0,C1372998494,5863199.59,5983481.34,0,0
686,CASH_OUT,336603.32,C1370568791,0.0,0.0,C1146673750,395828.03,732431.34,0,0
178,TRANSFER,559890.19,C1159795809,20941.66,0.0,C171489342,582072.91,1141963.11,0,0
349,CASH_OUT,181229.32,C757685018,5692.0,0.0,C855824878,482871.71,664101.03,0,0
403,CASH_OUT,171555.78,C1877842300,25833.0,0.0,C1380361139,7726456.66,7898012.43,0,0
489,TRANSFER,7515624.63,C1144230283,7515624.63,0.0,C1501063702,0.0,0.0,1,0
524,CASH_OUT,167528.1,C1889317311,0.0,0.0,C736774791,205916.21,373444.3,0,0
134,TRANSFER,572436.63,C1656346043,0.0,0.0,C2126536847,789562.06,1361998.69,0,0
259,CASH_OUT,30272.39,C1850498219,0.0,0.0,C667828394,2351429.79,2381702.18,0,0
327,CASH_OUT,64679.48,C1045688761,0.0,0.0,C560433673,1336460.97,1401140.46,0,0
396,CASH_OUT,66106.96,C1326927578,604.0,0.0,C372150551,5082557.84,5148664.8,0,0
251,CASH_OUT,72121.3,C2049527818,20285.0,0.0,C1034986449,1079553.76,1151675.06,0,0
380,CASH_OUT,174819.6,C1010382778,9973.0,0.0,C1818660492,0.0,174819.6,0,0
256,CASH_OUT,163577.07,C523585946,11465.0,0.0,C1156755698,0.0,163577.07,0,0
306,CASH_OUT,31286.84,C1596294049,0.0,0.0,C1016426344,258920.82,290207.67,0,0
404,TRANSFER,373322.87,C1549769780,373322.87,0.0,C1935951108,0.0,0.0,1,0
690,CASH_OUT,59271.24,C490985758,0.0,0.0,C831659823,207211.25,266482.49,0,0
234,CASH_OUT,280897.36,C469788117,65427.0,0.0,C1546546818,867564.29,1148461.65,0,0
43,CASH_OUT,45327.94,C405101165,0.0,0.0,C930083339,364155.86,409483.81,0,0
398,TRANSFER,342246.94,C1298341952,0.0,0.0,C1582578570,444004.55,786251.49,0,0
205,CASH_OUT,538920.79,C984454069,0.0,0.0,C1300579471,770917.61,1309838.4,0,0
256,CASH_OUT,193706.47,C143884917,232546.0,38839.53,C1797558276,71512.35,265218.83,0,0
205,CASH_OUT,118705.16,C499373618,44805.0,0.0,C2074169621,0.0,118705.16,0,0
159,CASH_OUT,9438.49,C258061688,2419.0,0.0,C1417571958,118139.03,127577.52,0,0
157,CASH_OUT,445196.32,C424267464,10020.0,0.0,C1357378100,0.0,445196.32,0,0
307,CASH_OUT,181406.02,C813383294,1152.81,0.0,C1286741261,1518857.99,1700264.01,0,0
325,CASH_OUT,41159.44,C815040581,11610.0,0.0,C490387089,5394.4,46553.84,0,0
705,CASH_OUT,404394.04,C1213992157,404394.04,0.0,C137185158,235809.57,640203.61,1,0
306,CASH_OUT,172238.75,C1044111030,0.0,0.0,C2033072020,538958.31,711197.05,0,0
44,CASH_OUT,125757.38,C918211602,51280.0,0.0,C1413871034,1422241.55,1547998.93,0,0
440,CASH_OUT,1102791.66,C1074110688,1102791.66,0.0,C528690672,2677101.89,3779893.55,1,0
20,CASH_OUT,174315.27,C212717603,15391.0,0.0,C1739910401,161916.13,336231.4,0,0
206,CASH_OUT,89875.67,C1392697051,0.0,0.0,C902577589,911492.21,1001367.89,0,0
163,CASH_OUT,98796.25,C1767564954,394417.98,295621.73,C124028924,1085840.89,1184637.14,0,0
285,CASH_OUT,101892.84,C734316836,21734.0,0.0,C1537649620,114801.61,216694.45,0,0
522,CASH_OUT,242447.96,C825188571,20485.0,0.0,C259977672,0.0,385075.48,0,0
331,TRANSFER,311914.4,C1013568290,0.0,0.0,C628819878,881706.68,1193621.07,0,0
20,CASH_OUT,135113.88,C1278154957,34397.0,0.0,C1078277450,48239.37,183353.25,0,0
643,TRANSFER,4222595.06,C796012531,4222595.06,0.0,C848830970,0.0,0.0,1,0
732,CASH_OUT,59677.48,C1468095473,59677.48,0.0,C615508627,2249904.97,2309582.45,1,0
202,CASH_OUT,515494.27,C327477279,37873.0,0.0,C2057972153,152389.39,667883.66,0,0
15,CASH_OUT,217698.88,C317233624,134000.1,0.0,C2097190126,258007.0,304300.55,0,0
375,CASH_OUT,113994.32,C684361887,746.0,0.0,C151359441,0.0,113994.32,0,0
160,TRANSFER,749914.57,C836898397,0.0,0.0,C678348210,862749.64,1612664.22,0,0
358,TRANSFER,473012.1,C1040591320,0.0,0.0,C1266409957,1106904.73,1579916.83,0,0
208,TRANSFER,251434.76,C1377376369,0.0,0.0,C690485530,1584094.84,1835529.6,0,0
41,CASH_OUT,272580.08,C490155533,0.0,0.0,C2092402794,1937850.58,1911644.25,0,0
278,CASH_OUT,95874.68,C1313984297,11474.0,0.0,C706676043,252052.31,347926.98,0,0
212,CASH_OUT,77524.56,C1879693278,0.0,0.0,C22560529,1444905.44,1522430.0,0,0
160,CASH_OUT,132446.76,C196201018,0.0,0.0,C1291238521,902751.52,1292709.7,0,0
35,TRANSFER,846674.01,C387127339,0.0,0.0,C51144678,1500458.88,2347132.89,0,0
559,CASH_OUT,55539.89,C1066149498,55539.89,0.0,C1356062559,498366.47,553906.36,1,0
322,TRANSFER,9208368.83,C1256410677,9208368.83,0.0,C1153188048,0.0,0.0,1,0
306,CASH_OUT,177254.36,C1756366760,45.0,0.0,C2109259119,3420072.52,3597326.88,0,0
283,CASH_OUT,63975.33,C2092756719,488.0,0.0,C1090126875,712310.1,776285.43,0,0
376,CASH_OUT,18336.96,C991664970,0.0,0.0,C474018793,703727.22,722064.18,0,0
281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,1,0
405,CASH_OUT,167973.95,C638072037,0.0,0.0,C910684502,2294243.73,2462217.68,0,0
132,CASH_OUT,30365.81,C6197009,9059.0,0.0,C2136077209,205143.62,235509.43,0,0
14,CASH_OUT,15273.66,C300282093,0.0,0.0,C1971732851,101213.02,148791.39,0,0
19,CASH_OUT,189834.8,C326289384,0.0,0.0,C1877734125,260012.02,361959.12,0,0
306,CASH_OUT,137346.11,C100569737,14219.0,0.0,C328874025,339062.49,476408.6,0,0
166,TRANSFER,1648926.38,C1884515309,0.0,0.0,C738590621,9499513.67,11148440.06,0,0
160,CASH_OUT,87775.16,C1109123653,0.0,0.0,C280457618,183711.23,271486.39,0,0
306,CASH_OUT,190669.69,C534866359,10717.0,0.0,C724804640,150183.98,340853.67,0,0
671,CASH_OUT,152724.32,C1062499255,152724.32,0.0,C455705565,0.0,152724.32,1,0
119,CASH_OUT,439978.12,C2131715883,0.0,0.0,C1988394336,548626.36,917442.41,0,0
136,CASH_OUT,38617.07,C388097586,5502.0,0.0,C1725273917,80927.89,119544.95,0,0
185,CASH_OUT,64737.2,C2138302637,217.0,0.0,C1890740887,467981.63,532718.83,0,0
279,CASH_OUT,70243.97,C582578654,40250.0,0.0,C814635211,1249902.55,1761945.94,0,0
252,CASH_OUT,350193.39,C1371980486,0.0,0.0,C483538560,791503.54,1141696.92,0,0
19,CASH_OUT,238758.76,C283447686,0.0,0.0,C1566789241,10435373.9,10674132.66,0,0
396,TRANSFER,1092347.94,C1676047877,0.0,0.0,C1752966456,7566225.15,8658573.09,0,0
43,CASH_OUT,163058.04,C1465058952,611.0,0.0,C842110560,2196789.13,2359847.17,0,0
393,CASH_OUT,167642.34,C277400018,21888.0,0.0,C976366995,0.0,167642.34,0,0
542,TRANSFER,182764.46,C398842646,3093.0,0.0,C1836532166,127315.72,310080.19,0,0
425,CASH_OUT,10000000.0,C749563037,10000000.0,0.0,C606914329,0.0,10000000.0,1,0
226,CASH_OUT,158805.19,C729468702,20325.0,0.0,C1527598144,0.0,158805.19,0,0
425,TRANSFER,10000000.0,C40489106,59585040.37,49585040.37,C650095152,0.0,0.0,1,0
139,TRANSFER,216936.15,C49520503,0.0,0.0,C65201732,735139.26,952075.41,0,0
40,CASH_OUT,248176.86,C1079665776,654408.0,406231.14,C2045572288,767185.72,1015362.58,0,0
14,TRANSFER,1561891.66,C736093511,1561891.66,0.0,C1224081716,0.0,0.0,1,0
58,CASH_OUT,3156421.43,C597790533,3156421.43,0.0,C1365109989,181440.45,3337861.88,1,0
300,CASH_OUT,317240.37,C394713091,0.0,0.0,C1455179046,445347.71,762588.08,0,0
130,CASH_OUT,249909.56,C1256763092,0.0,0.0,C951023714,829239.38,1079148.94,0,0
396,TRANSFER,137417.85,C52443412,355791.0,218373.15,C526166739,17177826.02,17315243.87,0,0
300,TRANSFER,6687020.58,C409346460,0.0,0.0,C2116802101,9589757.2,16276777.78,0,0
327,CASH_OUT,139320.85,C1688884810,32611.0,0.0,C1160674470,239534.94,378855.8,0,0
211,CASH_OUT,39982.26,C660876326,762.0,0.0,C216758676,18955.37,58937.63,0,0
498,CASH_OUT,207261.07,C1856398520,207261.07,0.0,C1898820013,48221.7,255482.77,1,0
398,CASH_OUT,482832.98,C179597015,21440.0,0.0,C388004698,1307729.05,1790562.03,0,0
9,CASH_OUT,185938.3,C1293586937,0.0,0.0,C144307892,201575.45,206086.23,0,0
687,CASH_OUT,70097.52,C1026956468,63175.0,0.0,C1467309522,177489.82,247587.34,0,0
17,TRANSFER,115511.83,C1942709909,0.0,0.0,C1132568804,1621390.36,1647684.47,0,0
703,CASH_OUT,337287.72,C976181773,337287.72,0.0,C497482843,32681.26,369968.98,1,0
232,CASH_OUT,34314.2,C1443601893,0.0,0.0,C699672618,636728.76,671042.96,0,0
593,CASH_OUT,125146.75,C1198861647,125146.75,0.0,C490114096,1820417.69,1945564.44,1,0
12,TRANSFER,1036324.56,C85714160,0.0,0.0,C1268508281,1478051.89,2514376.45,0,0
401,TRANSFER,4481768.26,C2074526030,4481768.26,0.0,C1133721990,0.0,0.0,1,0
330,CASH_OUT,19692.68,C1577076013,19692.68,0.0,C546495530,0.0,19692.68,1,0
514,CASH_OUT,87859.33,C1156278251,11051.0,0.0,C29455616,1234482.47,1322341.8,0,0
206,CASH_OUT,164106.65,C222354940,40594.0,0.0,C1785428052,0.0,164106.65,0,0
187,TRANSFER,466.08,C911236852,9164.06,8697.98,C1160019843,147259.77,147725.85,0,0
403,CASH_OUT,351357.22,C730223115,0.0,0.0,C2075274126,683563.75,1034920.96,0,0
396,CASH_OUT,360471.94,C2102251141,12533.0,0.0,C591197261,0.0,360471.94,0,0
33,CASH_OUT,376064.1,C1121574771,32231.0,0.0,C1002088829,1517271.78,1893335.88,0,0
397,TRANSFER,238051.54,C1882519303,0.0,0.0,C163430353,458031.07,696082.61,0,0
304,CASH_OUT,144891.21,C365487864,5611.0,0.0,C341152961,0.0,144891.21,0,0
399,CASH_OUT,29548.19,C434693894,0.0,0.0,C1051568824,68511.45,98059.64,0,0
307,CASH_OUT,375055.38,C368515069,0.0,0.0,C2098652030,4715762.8,5090818.19,0,0
204,CASH_OUT,118496.33,C138332823,0.0,0.0,C1761350864,731975.78,850472.11,0,0
512,TRANSFER,430207.22,C248536577,430207.22,0.0,C1475442278,0.0,0.0,1,0
47,CASH_OUT,6762.26,C368975019,0.0,0.0,C1292958338,107332.41,114094.67,0,0
209,CASH_OUT,40642.5,C404778278,63261.0,22618.5,C1526250682,212508.74,253151.24,0,0
178,CASH_OUT,23168.46,C536660303,0.0,0.0,C1437970849,2377270.69,2400439.16,0,0
164,CASH_OUT,178476.82,C1974818866,0.0,0.0,C1191819247,2836701.09,3057224.88,0,0
228,CASH_OUT,101133.46,C1364769116,0.0,0.0,C1626590424,3387937.04,3489070.5,0,0
231,TRANSFER,34785.83,C1144874647,0.0,0.0,C136382163,1025262.45,1060048.28,0,0
206,CASH_OUT,117046.73,C903926088,0.0,0.0,C1113872391,551503.67,668550.41,0,0
290,CASH_OUT,3275.33,C1082254671,3275.33,0.0,C1060563153,14224439.72,14227715.04,1,0
8,TRANSFER,167933.07,C2060246045,25510.0,0.0,C758888772,788924.96,956858.04,0,0
329,CASH_OUT,237525.06,C741273374,0.0,0.0,C1069892822,5726689.42,6406372.35,0,0
119,TRANSFER,2040209.74,C309726678,2040209.74,0.0,C979217194,0.0,0.0,1,0
154,CASH_OUT,32130.08,C2139649106,25654.0,0.0,C1688331934,618048.06,650178.14,0,0
132,CASH_OUT,393793.69,C905753906,0.0,0.0,C1143062378,1397183.65,1790977.34,0,0
324,CASH_OUT,232670.63,C473716351,15155.0,0.0,C2070841970,0.0,232670.63,0,0
403,CASH_OUT,272322.89,C198163937,0.0,0.0,C424416484,2386955.15,2659278.04,0,0
164,CASH_OUT,177218.03,C2136462030,24827.0,0.0,C527244596,4490712.38,4667930.41,0,0
161,CASH_OUT,218984.69,C145077457,42439.0,0.0,C1369016812,4363911.59,4582896.28,0,0
9,CASH_OUT,143485.48,C930334747,11073.0,0.0,C1073161843,10276.0,0.0,0,0
579,CASH_OUT,3085336.66,C113225350,3085336.66,0.0,C884857756,0.0,3085336.66,1,0
275,CASH_OUT,127473.32,C760974116,0.0,0.0,C2011993888,1886552.1,2014025.42,0,0
182,TRANSFER,396841.63,C1061210451,0.0,0.0,C685052559,770070.31,1166911.94,0,0
44,CASH_OUT,211633.5,C1238659367,115781.0,0.0,C1727219310,112952.41,324585.9,0,0
489,CASH_OUT,4241.44,C21638411,4241.44,0.0,C1781045188,256363.03,260604.47,1,0
208,CASH_OUT,194295.85,C1287370117,0.0,0.0,C1132457083,1050402.15,1244698.0,0,0
139,CASH_OUT,274101.22,C2043915371,0.0,0.0,C979832977,437040.77,711141.99,0,0
35,CASH_OUT,136256.96,C967325389,30889.0,0.0,C1247114436,0.0,136256.96,0,0
34,TRANSFER,53638.6,C1397039784,1541.0,0.0,C451923135,25552.86,56328.3,0,0
179,CASH_OUT,291799.3,C1502075519,0.0,0.0,C2017814849,428455.68,1131962.77,0,0
185,TRANSFER,148787.12,C1557744257,0.0,0.0,C616313296,568136.01,716923.13,0,0
138,TRANSFER,358880.23,C901339646,0.0,0.0,C2128916161,1827145.24,2141253.82,0,0
596,TRANSFER,760515.01,C1722611281,0.0,0.0,C896915615,841098.28,1601613.29,0,0
406,CASH_OUT,308828.63,C991354829,7435.0,0.0,C770321330,151704.79,460533.42,0,0
301,CASH_OUT,233378.64,C728235493,0.0,0.0,C372087870,874959.5,1108338.14,0,0
230,CASH_OUT,78145.9,C1214771566,0.0,0.0,C1166447637,921967.59,1000113.49,0,0
236,CASH_OUT,235797.74,C1153962271,0.0,0.0,C102339267,1624164.13,1859961.87,0,0
345,CASH_OUT,150225.93,C1288204031,0.0,0.0,C1942922194,273439.93,423665.86,0,0
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,1,0
600,CASH_OUT,540154.62,C114974611,540154.62,0.0,C1780714769,533832.92,1073987.54,1,0
357,CASH_OUT,123305.99,C1546619441,0.0,0.0,C313652023,610491.31,733797.3,0,0
203,TRANSFER,281407.85,C1790985439,0.0,0.0,C1602334829,3699819.77,3981227.62,0,0
373,TRANSFER,631214.09,C9073303,5163.0,0.0,C989610439,28713.5,659927.58,0,0
138,CASH_OUT,239806.38,C568401104,0.0,0.0,C2055509605,1292807.51,1532613.88,0,0
374,TRANSFER,44830.15,C1627641349,0.0,0.0,C463253105,392039.4,436869.55,0,0
133,CASH_OUT,17271.65,C830471011,0.0,0.0,C212393396,554389.12,571660.77,0,0
354,CASH_OUT,113775.33,C775414829,0.0,0.0,C463567081,232143.68,345919.0,0,0
332,CASH_OUT,235133.28,C771331151,0.0,0.0,C1121670039,265000.75,500134.03,0,0
353,CASH_OUT,5436.21,C676650863,0.0,0.0,C1566575855,1576695.73,1582131.94,0,0
255,CASH_OUT,412078.74,C1978400238,19881.0,0.0,C801578245,7323.98,419402.72,0,0
157,CASH_OUT,101998.57,C991196744,0.0,0.0,C1723511719,282081.65,384080.22,0,0
403,TRANSFER,2464489.12,C77973760,20627.0,0.0,C946874070,0.0,2464489.12,0,0
159,CASH_OUT,41301.06,C400257906,279930.0,238628.94,C134945955,883915.49,925216.55,0,0
370,CASH_OUT,48150.34,C883635996,0.0,0.0,C1996145110,158227.89,206378.23,0,0
723,TRANSFER,457359.64,C1927429291,457359.64,0.0,C269394270,0.0,0.0,1,0
159,TRANSFER,500172.38,C976888750,295.0,0.0,C777134753,106439.88,606612.26,0,0
15,CASH_OUT,104956.02,C391828655,31955.0,0.0,C913087778,522414.66,627370.68,0,0
306,CASH_OUT,82012.21,C1141226466,0.0,0.0,C1179502744,7824713.16,7906725.37,0,0
260,CASH_OUT,366354.1,C1335942168,0.0,0.0,C1870784318,3204413.71,3570767.82,0,0
297,CASH_OUT,200640.55,C1683316164,573989.0,373348.45,C1114316195,4133902.86,4334543.41,0,0
40,CASH_OUT,677504.65,C1234917722,0.0,0.0,C2007692267,2193540.5,2871045.15,0,0
321,CASH_OUT,8859.63,C1612674945,0.0,0.0,C1578245800,85991.22,94850.86,0,0
202,CASH_OUT,44937.48,C2003226893,0.0,0.0,C1761353343,11036425.24,11081362.72,0,0
520,CASH_OUT,2871898.5,C381354324,2871898.5,0.0,C825395175,0.0,2871898.5,1,0
14,CASH_OUT,53966.09,C1770767999,30403.0,0.0,C1952380239,273026.09,326992.18,0,0
285,CASH_OUT,236830.83,C459521671,0.0,0.0,C811848204,994885.59,1231716.41,0,0
277,CASH_OUT,56453.97,C1708393944,0.0,0.0,C1655423506,714330.34,770784.31,0,0
310,CASH_OUT,48896.59,C1802212759,22009.0,0.0,C1741894549,819754.78,868651.37,0,0
522,TRANSFER,2158148.12,C925139895,103425.0,0.0,C1218208117,275148.87,2433296.98,0,0
275,CASH_OUT,163721.16,C521553073,0.0,0.0,C1089997912,591652.1,755373.26,0,0
13,TRANSFER,10289.28,C1555118251,0.0,0.0,C363377192,4799404.33,4809693.61,0,0
283,CASH_OUT,47974.72,C941072094,19943.0,0.0,C117762894,142396.04,190370.76,0,0
303,CASH_OUT,274603.94,C2060732463,461.0,0.0,C2120162758,510543.77,785147.71,0,0
531,TRANSFER,29637.03,C1722830841,29637.03,0.0,C394038835,0.0,0.0,1,0
162,CASH_OUT,39456.66,C939441773,0.0,0.0,C556367201,8591117.64,8630574.31,0,0
396,CASH_OUT,432835.0,C1540996137,0.0,0.0,C1161571067,748302.8,1181137.8,0,0
10,CASH_OUT,110594.63,C972655814,0.0,0.0,C955352041,604488.56,1213886.35,0,0
508,CASH_OUT,350233.08,C2139196557,350233.08,0.0,C1438967690,39341.87,389574.95,1,0
40,CASH_OUT,3105.76,C1518678788,0.0,0.0,C47846378,876556.59,879662.35,0,0
229,CASH_OUT,98429.95,C2011693031,0.0,0.0,C681505304,6538427.04,6636856.99,0,0
669,TRANSFER,111033.79,C873843844,111033.79,0.0,C1541089599,0.0,0.0,1,0
276,CASH_OUT,33838.8,C1389938199,0.0,0.0,C839942473,926578.14,960416.93,0,0
610,TRANSFER,646676.42,C1136893398,646676.42,0.0,C850364228,0.0,0.0,1,0
376,CASH_OUT,140359.29,C381349595,0.0,0.0,C1037593830,203996.17,344355.46,0,0
546,CASH_OUT,115584.72,C1573597928,2963.0,0.0,C438834195,0.0,115584.72,0,0
42,TRANSFER,894768.07,C921408031,33025.96,0.0,C1551088556,1070623.88,1965391.95,0,0
231,CASH_OUT,129578.81,C1968209924,374.0,0.0,C86824053,0.0,129578.81,0,0
132,CASH_OUT,157747.85,C276503444,0.0,0.0,C321538062,704836.42,862584.27,0,0
378,CASH_OUT,94637.9,C312525304,1898.79,0.0,C1933736548,2870254.83,2964892.73,0,0
276,TRANSFER,358286.91,C68757827,28689.71,0.0,C1645198378,451754.37,810041.28,0,0
406,TRANSFER,91579.58,C2008707499,22216.0,0.0,C829312733,6502473.4,6594052.98,0,0
20,TRANSFER,474970.71,C216761136,0.0,0.0,C1225964899,626657.52,1101628.22,0,0
693,TRANSFER,463891.31,C96489795,463891.31,0.0,C385716875,0.0,0.0,1,0
405,TRANSFER,40207.1,C955685294,16013.0,0.0,C114526608,4099837.05,4140044.16,0,0
43,CASH_OUT,33988.77,C1599165177,0.0,0.0,C1900062041,2345506.45,2379495.21,0,0
377,CASH_OUT,130538.26,C173082745,0.0,0.0,C1415579297,1564563.15,1695101.41,0,0
305,TRANSFER,343349.98,C745059202,0.0,0.0,C1121086629,1012293.76,1355643.74,0,0
9,TRANSFER,3140704.8,C86785535,94784.91,0.0,C769342184,17918720.87,20309687.62,0,0
306,CASH_OUT,278726.36,C879223828,10995.0,0.0,C1292822549,0.0,278726.36,0,0
302,TRANSFER,1877392.6,C1989501446,72825.0,0.0,C1938424776,31731.76,1909124.36,0,0
348,CASH_OUT,204231.49,C765255850,0.0,0.0,C816407515,4713137.41,4917368.9,0,0
140,CASH_OUT,267318.66,C1597868906,0.0,0.0,C699966775,833104.71,1100423.37,0,0
324,CASH_OUT,228824.17,C350545611,50313.0,0.0,C685264680,1390662.5,1619486.67,0,0
489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1,0
398,TRANSFER,10000000.0,C1577486244,15618179.9,5618179.9,C6676578,0.0,0.0,1,0
250,TRANSFER,208414.13,C773286332,11575.0,0.0,C2144641711,681.15,209095.28,0,0
157,CASH_OUT,197903.29,C1174624609,15571.0,0.0,C1620908844,0.0,197903.29,0,0
402,CASH_OUT,204415.59,C1262558198,83442.93,0.0,C1732984895,5993224.09,6197639.68,0,0
163,CASH_OUT,44493.83,C754294253,0.0,0.0,C1251686742,9990635.85,10035129.68,0,0
167,CASH_OUT,61389.15,C1573977329,0.0,0.0,C1377252914,259639.48,321028.63,0,0
177,CASH_OUT,34864.29,C578384230,0.0,0.0,C1809019920,376282.3,411146.59,0,0
40,TRANSFER,487631.19,C1754069399,51856.0,0.0,C1537585762,219534.3,707165.48,0,0
138,CASH_OUT,70729.39,C876802124,0.0,0.0,C2097106754,8455355.49,8526084.88,0,0
306,CASH_OUT,215894.65,C1085054804,68.0,0.0,C21958753,15977.33,231871.98,0,0
278,CASH_OUT,28775.8,C1682796316,107903.0,79127.2,C1994122074,0.0,28775.8,0,0
212,CASH_OUT,15080.88,C1132417647,0.0,0.0,C1834715353,55431.26,70512.14,0,0
17,TRANSFER,742439.53,C76877258,0.0,0.0,C1819271729,4936911.79,5679351.32,0,0
228,CASH_OUT,251005.58,C544495812,0.0,0.0,C1157934609,382198.49,633204.08,0,0
355,CASH_OUT,155002.83,C1561432189,10718.0,0.0,C1310140720,0.0,155002.83,0,0
521,CASH_OUT,98086.09,C939463498,98086.09,0.0,C2076838677,0.0,98086.09,1,0
95,CASH_OUT,146501.9,C1698191011,0.0,0.0,C1487207727,337081.35,483583.25,0,0
378,CASH_OUT,219891.82,C1811459591,0.0,0.0,C868199167,317483.82,537375.64,0,0
130,CASH_OUT,170062.29,C1947239716,21439.0,0.0,C1364468033,144973.35,522619.46,0,0
187,CASH_OUT,12607.71,C181605723,0.0,0.0,C616450602,289485.89,302093.6,0,0
12,TRANSFER,330723.55,C688772056,0.0,0.0,C269067540,360411.8,297783.51,0,0
437,TRANSFER,207801.38,C654688690,207801.38,0.0,C1092203712,0.0,0.0,1,0
379,CASH_OUT,219881.36,C47687780,35673.0,0.0,C25117264,6371611.01,6591492.37,0,0
186,TRANSFER,253131.48,C166025569,0.0,0.0,C1606816392,665370.24,918501.72,0,0
358,CASH_OUT,249105.62,C1803055842,6311.52,0.0,C2014501612,350643.87,599749.49,0,0
234,CASH_OUT,106989.23,C1936084611,0.0,0.0,C1313747723,8998017.13,9105006.37,0,0
186,CASH_OUT,338250.81,C2074976547,172261.0,0.0,C1793031945,5966519.65,6304770.46,0,0
158,CASH_OUT,435550.01,C1835138619,0.0,0.0,C50317758,1464898.91,1900448.93,0,0
334,CASH_OUT,178533.18,C670011484,0.0,0.0,C1308663748,1198133.84,1376667.01,0,0
189,CASH_OUT,263324.69,C2127803281,0.0,0.0,C168698685,1036764.37,1300089.06,0,0
371,CASH_OUT,190124.6,C1540450969,42199.0,0.0,C2035051532,0.0,190124.6,0,0
235,CASH_OUT,275440.41,C1363526568,313810.0,38369.59,C1930805047,0.0,275440.41,0,0
235,CASH_OUT,98641.98,C2104137808,0.0,0.0,C1452755005,380429.16,479071.14,0,0
675,CASH_OUT,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0
350,CASH_OUT,116928.7,C957202707,75417.0,0.0,C1171231095,1949172.56,2066101.26,0,0
307,TRANSFER,772987.18,C1940250945,12780.0,0.0,C2019853989,25063.9,798051.08,0,0
259,CASH_OUT,131800.36,C1594961931,11324.0,0.0,C666864483,595218.19,727018.55,0,0
140,CASH_OUT,166075.51,C69308933,16827.13,0.0,C887155810,1343142.81,1509218.32,0,0
139,TRANSFER,197630.12,C316419421,0.0,0.0,C1769135151,2195882.65,2393512.76,0,0
156,TRANSFER,264610.83,C1068195418,46219.0,0.0,C634746370,333631.29,598242.12,0,0
35,CASH_OUT,275591.68,C1905155465,125149.0,0.0,C953043538,10102.5,285694.18,0,0
370,CASH_OUT,376509.08,C786970127,0.0,0.0,C1520009579,1236883.92,1613393.0,0,0
325,CASH_OUT,57859.27,C1530399156,21701.0,0.0,C1474495264,1165782.31,1223641.57,0,0
273,TRANSFER,4574246.75,C1947336797,4574246.75,0.0,C418157803,0.0,0.0,1,0
377,CASH_OUT,319960.77,C1700586429,11570.0,0.0,C370129529,0.0,319960.77,0,0
19,CASH_OUT,194636.17,C1175792200,0.0,0.0,C1301667335,1799138.1,2098302.61,0,0
42,CASH_OUT,84697.13,C1111746504,0.0,0.0,C1826731670,191593.52,54569.42,0,0
18,CASH_OUT,307739.18,C281912643,307739.18,0.0,C1264205758,25326.0,838246.41,1,0
18,CASH_OUT,143243.58,C39564820,0.0,0.0,C1122732154,444007.89,587251.47,0,0
309,TRANSFER,1934274.18,C1620017535,0.0,0.0,C1665824065,2855273.1,4789547.29,0,0
297,CASH_OUT,57466.42,C1927883034,57466.42,0.0,C451356274,1001258.8,1058725.22,1,0
